Date,HomeTeam,AwayTeam,Target,home_matches_5,home_points_5,home_goals_for_5,home_goals_against_5,home_wins_5,home_draws_5,home_losses_5,away_matches_5,away_points_5,away_goals_for_5,away_goals_against_5,away_wins_5,away_draws_5,away_losses_5,home_avg_goals_for_5,home_avg_goals_against_5,away_avg_goals_for_5,away_avg_goals_against_5,points_diff_5,goals_for_diff_5,goals_against_diff_5,wins_diff_5,draws_diff_5,losses_diff_5,avg_goals_for_diff_5,avg_goals_against_diff_5,home_home_matches_5,home_home_points_5,home_home_goals_for_5,home_home_goals_against_5,home_home_wins_5,home_home_draws_5,home_home_losses_5,away_away_matches_5,away_away_points_5,away_away_goals_for_5,away_away_goals_against_5,away_away_wins_5,away_away_draws_5,away_away_losses_5,h2h_matches_5,h2h_home_wins_5,h2h_draws_5,h2h_away_wins_5,h2h_home_goals_5,h2h_away_goals_5,home_shots_5,home_shots_on_target_5,home_corners_5,home_fouls_5,home_yellow_cards_5,home_red_cards_5,away_shots_5,away_shots_on_target_5,away_corners_5,away_fouls_5,away_yellow_cards_5,away_red_cards_5
2009-10-31,Burnley,Hull,H,5,6,8.0,13.0,2,0,3,5,4,3.0,10.0,1,1,3,1.6,2.6,0.6,2.0,2,5.0,3.0,1,-1,0,1.0,0.6000000000000001,5,12,8.0,5.0,4,0,1,5,1,4.0,15.0,0,1,4,0,0,0,0,0.0,0.0,56.0,37.0,28.0,61.0,6.0,0.0,46.0,25.0,26.0,63.0,7.0,0.0
2009-10-31,Everton,Aston Villa,D,5,8,8.0,5.0,2,2,1,5,8,7.0,5.0,2,2,1,1.6,1.0,1.4,1.0,0,1.0,0.0,0,0,0,0.20000000000000018,0.0,5,8,8.0,9.0,2,2,1,5,8,7.0,5.0,2,2,1,5,0,3,2,8.0,11.0,84.0,53.0,33.0,58.0,7.0,0.0,48.0,29.0,27.0,73.0,10.0,0.0
2009-10-31,Fulham,Liverpool,H,5,5,7.0,7.0,1,2,2,5,9,11.0,6.0,3,0,2,1.4,1.4,2.2,1.2,-4,-4.0,1.0,-2,2,0,-0.8000000000000003,0.19999999999999996,5,6,4.0,6.0,2,0,3,5,6,7.0,9.0,2,0,3,5,1,1,3,1.0,5.0,59.0,35.0,20.0,59.0,10.0,1.0,79.0,44.0,37.0,81.0,8.0,1.0
2009-10-31,Man United,Blackburn,H,5,10,10.0,8.0,3,1,1,5,6,7.0,17.0,2,0,3,2.0,1.6,1.4,3.4,4,3.0,-9.0,1,1,-2,0.6000000000000001,-1.7999999999999998,5,13,11.0,7.0,4,1,0,5,0,3.0,18.0,0,0,5,5,4,1,0,11.0,3.0,71.0,39.0,46.0,60.0,8.0,1.0,46.0,26.0,12.0,70.0,9.0,1.0
2009-10-31,Portsmouth,Wigan,H,5,4,2.0,5.0,1,1,3,5,7,8.0,9.0,2,1,2,0.4,1.0,1.6,1.8,-3,-6.0,-4.0,-1,0,1,-1.2000000000000002,-0.8,5,0,3.0,8.0,0,0,5,5,6,7.0,9.0,2,0,3,5,2,0,3,5.0,4.0,76.0,47.0,32.0,75.0,6.0,1.0,62.0,34.0,20.0,63.0,7.0,0.0
2009-10-31,Stoke,Wolves,D,5,8,5.0,5.0,2,2,1,5,5,6.0,9.0,1,2,2,1.0,1.0,1.2,1.8,3,-1.0,-4.0,1,0,-1,-0.19999999999999996,-0.8,5,9,6.0,5.0,3,0,2,5,4,5.0,10.0,1,1,3,0,0,0,0,0.0,0.0,39.0,19.0,18.0,69.0,12.0,0.0,58.0,30.0,32.0,58.0,9.0,1.0
2009-10-31,Sunderland,West Ham,D,5,7,10.0,9.0,2,1,2,5,2,8.0,12.0,0,2,3,2.0,1.8,1.6,2.4,5,2.0,-3.0,2,-1,-1,0.3999999999999999,-0.5999999999999999,5,12,13.0,7.0,4,0,1,5,4,4.0,6.0,1,1,3,5,1,0,4,3.0,9.0,49.0,29.0,21.0,82.0,10.0,1.0,67.0,43.0,29.0,69.0,13.0,1.0
2009-11-01,Birmingham,Man City,D,5,6,6.0,8.0,2,0,3,5,6,10.0,9.0,1,3,1,1.2,1.6,2.0,1.8,0,-4.0,-1.0,1,-3,2,-0.8,-0.19999999999999996,5,7,4.0,4.0,2,1,2,5,8,8.0,6.0,2,2,1,5,1,0,4,5.0,11.0,58.0,36.0,29.0,58.0,12.0,0.0,64.0,36.0,38.0,62.0,6.0,1.0
2009-11-04,West Ham,Aston Villa,H,5,3,8.0,11.0,0,3,2,5,6,6.0,6.0,1,3,1,1.6,2.2,1.2,1.2,-3,2.0,5.0,-1,0,1,0.40000000000000013,1.0000000000000002,5,5,9.0,10.0,1,2,2,5,8,7.0,5.0,2,2,1,5,0,2,3,3.0,6.0,74.0,47.0,28.0,72.0,13.0,2.0,54.0,32.0,24.0,72.0,11.0,1.0
2009-11-07,Tottenham,Sunderland,H,5,7,9.0,7.0,2,1,2,5,8,11.0,8.0,2,2,1,1.8,1.4,2.2,1.6,-1,-2.0,-1.0,0,-1,1,-0.40000000000000013,-0.20000000000000018,5,9,10.0,6.0,3,0,2,5,4,5.0,8.0,1,1,3,5,1,2,2,5.0,5.0,73.0,42.0,26.0,57.0,6.0,1.0,58.0,31.0,24.0,79.0,10.0,2.0
2009-11-07,Blackburn,Portsmouth,H,5,6,7.0,16.0,2,0,3,5,7,6.0,3.0,2,1,2,1.4,3.2,1.2,0.6,-1,1.0,13.0,0,-1,1,0.19999999999999996,2.6,5,10,8.0,6.0,3,1,1,5,4,2.0,7.0,1,1,3,5,3,0,2,8.0,4.0,41.0,23.0,12.0,73.0,9.0,1.0,80.0,46.0,34.0,74.0,6.0,1.0
2009-11-07,Aston Villa,Bolton,H,5,6,6.0,6.0,1,3,1,5,7,8.0,11.0,2,1,2,1.2,1.2,1.6,2.2,-1,-2.0,-5.0,-1,2,-1,-0.40000000000000013,-1.0000000000000002,5,10,7.0,4.0,3,1,1,5,6,6.0,7.0,2,0,3,5,2,3,0,12.0,6.0,57.0,37.0,33.0,73.0,12.0,2.0,64.0,34.0,22.0,63.0,8.0,1.0
2009-11-07,Man City,Burnley,D,5,7,7.0,5.0,1,4,0,5,6,7.0,12.0,2,0,3,1.4,1.0,1.4,2.4,1,0.0,-7.0,-1,4,-3,0.0,-1.4,5,13,11.0,5.0,4,1,0,5,0,2.0,17.0,0,0,5,0,0,0,0,0.0,0.0,68.0,36.0,45.0,56.0,5.0,1.0,57.0,39.0,32.0,69.0,7.0,0.0
2009-11-07,Wolves,Arsenal,A,5,3,6.0,10.0,0,3,2,5,13,15.0,5.0,4,1,0,1.2,2.0,3.0,1.0,-10,-9.0,5.0,-4,2,2,-1.8,1.0,5,5,4.0,6.0,1,2,2,5,7,12.0,9.0,2,1,2,0,0,0,0,0.0,0.0,57.0,33.0,32.0,59.0,11.0,1.0,91.0,56.0,35.0,53.0,5.0,0.0
2009-11-08,Chelsea,Man United,H,5,9,13.0,5.0,3,0,2,5,10,8.0,5.0,3,1,1,2.6,1.0,1.6,1.0,-1,5.0,0.0,0,-1,1,1.0,0.0,5,15,15.0,1.0,5,0,0,5,9,10.0,4.0,3,0,2,5,1,2,2,3.0,7.0,100.0,61.0,39.0,53.0,5.0,1.0,70.0,39.0,42.0,55.0,6.0,1.0
2009-11-08,Hull,Stoke,H,5,4,3.0,11.0,1,1,3,5,8,6.0,6.0,2,2,1,0.6,2.2,1.2,1.2,-4,-3.0,5.0,-1,-1,2,-0.6,1.0000000000000002,5,7,4.0,7.0,2,1,2,5,6,3.0,6.0,1,3,1,2,0,1,1,2.0,3.0,38.0,20.0,17.0,61.0,11.0,1.0,39.0,18.0,16.0,71.0,10.0,0.0
2009-11-08,West Ham,Everton,A,5,6,9.0,9.0,1,3,1,5,6,6.0,6.0,1,3,1,1.8,1.8,1.2,1.2,0,3.0,3.0,0,0,0,0.6000000000000001,0.6000000000000001,5,5,9.0,10.0,1,2,2,5,6,6.0,6.0,2,0,3,5,1,1,3,4.0,9.0,76.0,46.0,29.0,69.0,14.0,2.0,75.0,46.0,30.0,58.0,7.0,1.0
2009-11-08,Wigan,Fulham,D,5,7,8.0,9.0,2,1,2,5,8,9.0,6.0,2,2,1,1.6,1.8,1.8,1.2,-1,-1.0,3.0,0,-1,1,-0.19999999999999996,0.6000000000000001,5,7,5.0,8.0,2,1,2,5,5,6.0,8.0,1,2,2,5,0,4,1,2.0,4.0,62.0,32.0,20.0,55.0,6.0,0.0,66.0,40.0,19.0,58.0,10.0,1.0
2009-11-09,Liverpool,Birmingham,D,5,6,9.0,7.0,2,0,3,5,4,5.0,8.0,1,1,3,1.8,1.4,1.0,1.6,2,4.0,-1.0,1,-1,0,0.8,-0.20000000000000018,5,12,17.0,4.0,4,0,1,5,3,4.0,8.0,1,0,4,5,0,4,1,5.0,7.0,66.0,32.0,35.0,77.0,5.0,3.0,51.0,31.0,25.0,54.0,13.0,1.0
2009-11-21,Burnley,Aston Villa,D,5,7,10.0,10.0,2,1,2,5,8,10.0,6.0,2,2,1,2.0,2.0,2.0,1.2,-1,0.0,4.0,0,-1,1,0.0,0.8,5,12,9.0,5.0,4,0,1,5,5,5.0,6.0,1,2,2,0,0,0,0,0.0,0.0,53.0,36.0,28.0,66.0,9.0,0.0,64.0,44.0,35.0,80.0,12.0,2.0
2009-11-21,Birmingham,Fulham,H,5,5,6.0,8.0,1,2,2,5,9,10.0,6.0,2,3,0,1.2,1.6,2.0,1.2,-4,-4.0,2.0,-1,-1,2,-0.8,0.40000000000000013,5,5,3.0,4.0,1,2,2,5,3,6.0,9.0,0,3,2,5,1,2,2,3.0,5.0,44.0,27.0,18.0,54.0,13.0,1.0,55.0,31.0,21.0,60.0,7.0,1.0
2009-11-21,Sunderland,Arsenal,H,5,5,6.0,8.0,1,2,2,5,13,18.0,6.0,4,1,0,1.2,1.6,3.6,1.2,-8,-12.0,2.0,-3,1,2,-2.4000000000000004,0.40000000000000013,5,13,14.0,6.0,4,1,0,5,7,10.0,9.0,2,1,2,5,0,2,3,3.0,8.0,62.0,29.0,21.0,80.0,11.0,2.0,88.0,58.0,33.0,57.0,8.0,0.0
2009-11-21,Chelsea,Wolves,H,5,12,13.0,2.0,4,0,1,5,3,5.0,9.0,0,3,2,2.6,0.4,1.0,1.8,9,8.0,-7.0,4,-3,-1,1.6,-1.4,5,15,14.0,0.0,5,0,0,5,2,6.0,12.0,0,2,3,0,0,0,0,0.0,0.0,98.0,62.0,32.0,55.0,6.0,0.0,50.0,28.0,28.0,57.0,10.0,1.0
2009-11-21,Man United,Everton,H,5,7,6.0,6.0,2,1,2,5,6,7.0,7.0,1,3,1,1.2,1.2,1.4,1.4,1,-1.0,-1.0,1,-2,1,-0.19999999999999996,-0.19999999999999996,5,13,12.0,7.0,4,1,0,5,6,6.0,7.0,2,0,3,5,4,1,0,9.0,4.0,78.0,42.0,42.0,62.0,8.0,1.0,72.0,44.0,28.0,59.0,9.0,1.0
2009-11-21,Liverpool,Man City,D,5,4,5.0,8.0,1,1,3,5,5,7.0,7.0,0,5,0,1.0,1.6,1.4,1.4,-1,-2.0,1.0,1,-4,3,-0.3999999999999999,0.20000000000000018,5,10,15.0,6.0,3,1,1,5,6,6.0,6.0,1,3,1,5,2,3,0,5.0,3.0,71.0,32.0,33.0,74.0,5.0,3.0,61.0,32.0,42.0,48.0,5.0,1.0
2009-11-21,Hull,West Ham,D,5,7,4.0,6.0,2,1,2,5,5,8.0,9.0,1,2,2,0.8,1.2,1.6,1.8,2,-4.0,-3.0,1,-1,0,-0.8,-0.6000000000000001,5,10,5.0,3.0,3,1,1,5,2,4.0,8.0,0,2,3,2,1,0,1,1.0,2.0,47.0,25.0,19.0,70.0,8.0,1.0,72.0,43.0,26.0,69.0,11.0,2.0
2009-11-22,Stoke,Portsmouth,H,5,8,7.0,6.0,2,2,1,5,7,7.0,5.0,2,1,2,1.4,1.2,1.4,1.0,1,0.0,1.0,0,1,-1,0.0,0.19999999999999996,5,7,6.0,7.0,2,1,2,5,4,3.0,9.0,1,1,3,2,0,1,1,3.0,4.0,44.0,21.0,16.0,76.0,13.0,1.0,73.0,37.0,34.0,78.0,9.0,1.0
2009-11-22,Tottenham,Wigan,H,5,7,6.0,7.0,2,1,2,5,5,6.0,9.0,1,2,2,1.2,1.4,1.2,1.8,2,0.0,-2.0,1,-1,0,0.0,-0.40000000000000013,5,9,10.0,5.0,3,0,2,5,3,5.0,13.0,1,0,4,5,1,3,1,8.0,5.0,65.0,38.0,28.0,57.0,6.0,1.0,66.0,35.0,26.0,59.0,7.0,0.0
2009-11-22,Bolton,Blackburn,A,5,4,7.0,15.0,1,1,3,5,6,8.0,16.0,2,0,3,1.4,3.0,1.6,3.2,-2,-1.0,-1.0,-1,1,0,-0.20000000000000018,-0.20000000000000018,5,5,8.0,12.0,1,2,2,5,0,3.0,18.0,0,0,5,5,0,2,3,5.0,10.0,67.0,39.0,19.0,62.0,11.0,1.0,36.0,22.0,14.0,71.0,10.0,0.0
2009-11-25,Fulham,Blackburn,H,5,8,8.0,5.0,2,2,1,5,9,8.0,10.0,3,0,2,1.6,1.0,1.6,2.0,-1,0.0,-5.0,-1,2,-1,0.0,-1.0,5,9,7.0,5.0,3,0,2,5,3,4.0,16.0,1,0,4,5,0,3,2,5.0,7.0,57.0,30.0,24.0,60.0,5.0,0.0,44.0,26.0,20.0,73.0,10.0,0.0
2009-11-25,Hull,Everton,H,5,5,5.0,8.0,1,2,2,5,5,6.0,9.0,1,2,2,1.0,1.6,1.2,1.8,0,-1.0,-1.0,0,0,0,-0.19999999999999996,-0.19999999999999996,5,8,7.0,6.0,2,2,1,5,6,6.0,9.0,2,0,3,2,0,1,1,2.0,4.0,48.0,27.0,20.0,65.0,8.0,2.0,59.0,32.0,21.0,60.0,10.0,1.0
2009-11-28,Portsmouth,Man United,A,5,4,6.0,6.0,1,1,3,5,9,7.0,4.0,3,0,2,1.2,1.2,1.4,0.8,-5,-1.0,2.0,-2,1,1,-0.19999999999999996,0.3999999999999999,5,3,7.0,7.0,1,0,4,5,9,10.0,4.0,3,0,2,5,1,1,3,3.0,7.0,75.0,36.0,32.0,79.0,9.0,1.0,79.0,44.0,41.0,55.0,8.0,1.0
2009-11-28,West Ham,Burnley,H,5,6,10.0,10.0,1,3,1,5,5,9.0,10.0,1,2,2,2.0,2.0,1.8,2.0,1,1.0,0.0,0,1,-1,0.19999999999999996,0.0,5,5,9.0,10.0,1,2,2,5,1,5.0,18.0,0,1,4,0,0,0,0,0.0,0.0,76.0,42.0,23.0,73.0,12.0,2.0,49.0,29.0,26.0,55.0,9.0,0.0
2009-11-28,Aston Villa,Tottenham,D,5,6,9.0,6.0,1,3,1,5,9,13.0,6.0,3,0,2,1.8,1.2,2.6,1.2,-3,-4.0,0.0,-2,3,-1,-0.8,0.0,5,13,12.0,3.0,4,1,0,5,7,6.0,10.0,2,1,2,5,2,1,2,10.0,10.0,67.0,45.0,37.0,73.0,13.0,2.0,76.0,45.0,32.0,50.0,6.0,1.0
2009-11-28,Blackburn,Stoke,D,5,6,5.0,11.0,2,0,3,5,10,7.0,5.0,3,1,1,1.0,2.2,1.4,1.0,-4,-2.0,6.0,-1,-1,2,-0.3999999999999999,1.2000000000000002,5,13,11.0,5.0,4,1,0,5,6,4.0,4.0,1,3,1,2,1,0,1,3.0,1.0,39.0,23.0,20.0,68.0,7.0,0.0,45.0,18.0,16.0,76.0,11.0,1.0
2009-11-28,Fulham,Bolton,D,5,8,9.0,5.0,2,2,1,5,3,5.0,15.0,1,0,4,1.8,1.0,1.0,3.0,5,4.0,-10.0,1,2,-3,0.8,-2.0,5,12,10.0,3.0,4,0,1,5,6,7.0,11.0,2,0,3,5,3,1,1,8.0,5.0,48.0,23.0,20.0,54.0,4.0,0.0,70.0,38.0,21.0,60.0,12.0,1.0
2009-11-28,Man City,Hull,D,5,5,8.0,8.0,0,5,0,5,8,8.0,8.0,2,2,1,1.6,1.6,1.6,1.6,-3,0.0,0.0,-2,3,-1,0.0,0.0,5,11,13.0,8.0,3,2,0,5,1,3.0,15.0,0,1,4,2,1,1,0,7.0,3.0,61.0,31.0,39.0,53.0,3.0,1.0,51.0,32.0,19.0,68.0,8.0,2.0
2009-11-28,Wigan,Sunderland,H,5,5,6.0,16.0,1,2,2,5,7,5.0,6.0,2,1,2,1.2,3.2,1.0,1.2,-2,1.0,10.0,-1,1,0,0.19999999999999996,2.0,5,8,6.0,8.0,2,2,1,5,1,4.0,10.0,0,1,4,5,3,1,1,7.0,4.0,64.0,35.0,29.0,62.0,5.0,0.0,63.0,27.0,22.0,75.0,10.0,1.0
2009-11-29,Arsenal,Chelsea,A,5,10,12.0,5.0,3,1,1,5,12,15.0,2.0,4,0,1,2.4,1.0,3.0,0.4,-2,-3.0,3.0,-1,1,0,-0.6000000000000001,0.6,5,15,20.0,4.0,5,0,0,5,9,10.0,6.0,3,0,2,5,2,1,2,6.0,8.0,73.0,43.0,31.0,58.0,8.0,0.0,109.0,68.0,32.0,45.0,5.0,0.0
2009-11-29,Everton,Liverpool,A,5,4,7.0,11.0,1,1,3,5,5,7.0,8.0,1,2,2,1.4,2.2,1.4,1.6,-1,0.0,3.0,0,-1,1,0.0,0.6000000000000001,5,9,8.0,4.0,2,3,0,5,6,7.0,10.0,2,0,3,5,0,2,3,2.0,6.0,51.0,30.0,19.0,77.0,13.0,1.0,69.0,35.0,32.0,66.0,6.0,3.0
2009-11-29,Wolves,Birmingham,A,5,3,5.0,12.0,0,3,2,5,8,6.0,6.0,2,2,1,1.0,2.4,1.2,1.2,-5,-1.0,6.0,-2,1,1,-0.19999999999999996,1.2,5,5,5.0,8.0,1,2,2,5,4,6.0,9.0,1,1,3,0,0,0,0,0.0,0.0,43.0,26.0,26.0,63.0,11.0,1.0,37.0,23.0,14.0,50.0,11.0,1.0
2009-12-05,Blackburn,Liverpool,D,5,7,5.0,6.0,2,1,2,5,8,9.0,7.0,2,2,1,1.0,1.2,1.8,1.4,-1,-4.0,-1.0,0,-1,1,-0.8,-0.19999999999999996,5,13,11.0,5.0,4,1,0,5,6,6.0,8.0,2,0,3,5,1,1,3,3.0,10.0,45.0,25.0,29.0,70.0,7.0,0.0,63.0,36.0,29.0,61.0,5.0,3.0
2009-12-05,Aston Villa,Hull,H,5,6,9.0,6.0,1,3,1,5,8,9.0,9.0,2,2,1,1.8,1.2,1.8,1.8,-2,0.0,-3.0,-1,1,0,0.0,-0.6000000000000001,5,11,11.0,4.0,3,2,0,5,1,3.0,15.0,0,1,4,2,2,0,0,2.0,0.0,67.0,41.0,41.0,67.0,11.0,2.0,52.0,32.0,15.0,64.0,9.0,2.0
2009-12-05,Man City,Chelsea,H,5,5,8.0,8.0,0,5,0,5,15,17.0,0.0,5,0,0,1.6,1.6,3.4,0.0,-10,-9.0,8.0,-5,5,0,-1.7999999999999998,1.6,5,9,13.0,9.0,2,3,0,5,9,11.0,6.0,3,0,2,5,0,0,5,1.0,13.0,73.0,34.0,41.0,56.0,3.0,0.0,95.0,60.0,26.0,44.0,6.0,0.0
2009-12-05,Arsenal,Stoke,H,5,7,9.0,7.0,2,1,2,5,8,5.0,4.0,2,2,1,1.8,1.4,1.0,0.8,-1,4.0,3.0,0,-1,1,0.8,0.5999999999999999,5,12,16.0,6.0,4,0,1,5,6,4.0,4.0,1,3,1,2,1,0,1,5.0,3.0,58.0,34.0,28.0,67.0,9.0,0.0,41.0,18.0,13.0,71.0,10.0,1.0
2009-12-05,West Ham,Man United,A,5,8,13.0,11.0,2,2,1,5,9,9.0,4.0,3,0,2,2.6,2.2,1.8,0.8,-1,4.0,7.0,-1,2,-1,0.8,1.4000000000000001,5,8,12.0,10.0,2,2,1,5,9,9.0,5.0,3,0,2,5,2,0,3,4.0,8.0,70.0,38.0,18.0,66.0,11.0,1.0,78.0,45.0,36.0,50.0,11.0,1.0
2009-12-05,Wolves,Bolton,H,5,2,4.0,12.0,0,2,3,5,4,5.0,14.0,1,1,3,0.8,2.4,1.0,2.8,-2,-1.0,-2.0,-1,1,0,-0.19999999999999996,-0.3999999999999999,5,4,4.0,8.0,1,1,3,5,7,8.0,11.0,2,1,2,0,0,0,0,0.0,0.0,39.0,22.0,27.0,62.0,10.0,0.0,59.0,33.0,25.0,73.0,17.0,1.0
2009-12-05,Wigan,Birmingham,A,5,7,6.0,15.0,2,1,2,5,11,6.0,3.0,3,2,0,1.2,3.0,1.2,0.6,-4,0.0,12.0,-1,-1,2,0.0,2.4,5,11,7.0,3.0,3,2,0,5,7,6.0,7.0,2,1,2,4,1,1,2,5.0,6.0,67.0,38.0,28.0,59.0,3.0,0.0,47.0,28.0,16.0,42.0,10.0,1.0
2009-12-05,Portsmouth,Burnley,H,5,4,6.0,8.0,1,1,3,5,5,10.0,12.0,1,2,2,1.2,1.6,2.0,2.4,-1,-4.0,-4.0,0,-1,1,-0.8,-0.7999999999999998,5,3,8.0,10.0,1,0,4,5,1,8.0,20.0,0,1,4,0,0,0,0,0.0,0.0,72.0,35.0,26.0,81.0,10.0,0.0,56.0,34.0,31.0,56.0,7.0,1.0
2009-12-06,Everton,Tottenham,D,5,4,5.0,10.0,1,1,3,5,7,12.0,6.0,2,1,2,1.0,2.0,2.4,1.2,-3,-7.0,4.0,-1,0,1,-1.4,0.8,5,6,6.0,5.0,1,3,1,5,5,5.0,10.0,1,2,2,5,2,2,1,5.0,3.0,46.0,26.0,21.0,77.0,13.0,1.0,90.0,58.0,32.0,45.0,4.0,0.0
2009-12-06,Fulham,Sunderland,H,5,8,8.0,4.0,2,2,1,5,4,4.0,7.0,1,1,3,1.6,0.8,0.8,1.4,4,4.0,-3.0,1,1,-2,0.8,-0.5999999999999999,5,10,9.0,3.0,3,1,1,5,1,4.0,10.0,0,1,4,5,0,2,3,3.0,7.0,49.0,25.0,26.0,49.0,3.0,0.0,59.0,24.0,29.0,69.0,11.0,1.0
2009-12-12,Birmingham,West Ham,H,5,11,7.0,4.0,3,2,0,5,7,11.0,13.0,2,1,2,1.4,0.8,2.2,2.6,4,-4.0,-9.0,1,1,-2,-0.8000000000000003,-1.8,5,7,4.0,4.0,2,1,2,5,2,7.0,11.0,0,2,3,4,0,1,3,2.0,7.0,38.0,24.0,12.0,41.0,7.0,1.0,66.0,36.0,17.0,58.0,8.0,0.0
2009-12-12,Bolton,Man City,D,5,1,3.0,14.0,0,1,4,5,7,8.0,7.0,1,4,0,0.6,2.8,1.6,1.4,-6,-5.0,7.0,-1,-3,4,-1.0,1.4,5,5,6.0,11.0,1,2,2,5,4,7.0,8.0,0,4,1,5,1,2,2,4.0,5.0,64.0,35.0,31.0,75.0,15.0,1.0,66.0,35.0,36.0,57.0,4.0,0.0
2009-12-12,Chelsea,Everton,D,5,12,13.0,2.0,4,0,1,5,4,6.0,11.0,1,1,3,2.6,0.4,1.2,2.2,8,7.0,-9.0,3,-1,-2,1.4000000000000001,-1.8000000000000003,5,15,15.0,0.0,5,0,0,5,6,7.0,10.0,2,0,3,5,1,4,0,3.0,2.0,79.0,51.0,24.0,53.0,12.0,0.0,52.0,28.0,19.0,73.0,16.0,0.0
2009-12-12,Man United,Aston Villa,A,5,12,13.0,2.0,4,0,1,5,8,11.0,5.0,2,2,1,2.6,0.4,2.2,1.0,4,2.0,-3.0,2,-2,0,0.3999999999999999,-0.6,5,13,13.0,6.0,4,1,0,5,3,5.0,7.0,0,3,2,5,4,1,0,14.0,4.0,89.0,51.0,43.0,55.0,9.0,0.0,67.0,39.0,46.0,66.0,12.0,1.0
2009-12-12,Burnley,Fulham,D,5,5,9.0,11.0,1,2,2,5,8,6.0,3.0,2,2,1,1.8,2.2,1.2,0.6,-3,3.0,8.0,-1,0,1,0.6000000000000001,1.6,5,10,9.0,6.0,3,1,1,5,3,6.0,8.0,0,3,2,0,0,0,0,0.0,0.0,58.0,33.0,29.0,58.0,7.0,1.0,55.0,24.0,28.0,48.0,3.0,0.0
2009-12-12,Tottenham,Wolves,A,5,8,14.0,7.0,2,2,1,5,4,5.0,12.0,1,1,3,2.8,1.4,1.0,2.4,4,9.0,-5.0,1,1,-2,1.7999999999999998,-1.0,5,9,17.0,5.0,3,0,2,5,2,6.0,15.0,0,2,3,0,0,0,0,0.0,0.0,87.0,57.0,31.0,55.0,8.0,0.0,43.0,29.0,30.0,61.0,11.0,0.0
2009-12-12,Stoke,Wigan,D,5,5,4.0,6.0,1,2,2,5,4,5.0,17.0,1,1,3,0.8,1.2,1.0,3.4,1,-1.0,-11.0,0,1,-1,-0.19999999999999996,-2.2,5,7,6.0,7.0,2,1,2,5,3,5.0,20.0,1,0,4,2,1,1,0,2.0,0.0,38.0,20.0,14.0,60.0,7.0,1.0,72.0,37.0,26.0,62.0,5.0,0.0
2009-12-12,Sunderland,Portsmouth,D,5,4,3.0,6.0,1,1,3,5,6,8.0,8.0,2,0,3,0.6,1.2,1.6,1.6,-2,-5.0,-2.0,-1,1,0,-1.0,-0.40000000000000013,5,13,13.0,5.0,4,1,0,5,4,2.0,6.0,1,1,3,5,1,0,4,5.0,8.0,53.0,23.0,29.0,67.0,12.0,1.0,73.0,37.0,25.0,74.0,13.0,0.0
2009-12-12,Hull,Blackburn,D,5,8,9.0,10.0,2,2,1,5,8,5.0,4.0,2,2,1,1.8,2.0,1.0,0.8,0,4.0,6.0,0,0,0,0.8,1.2,5,11,10.0,7.0,3,2,0,5,3,4.0,16.0,1,0,4,2,0,1,1,2.0,3.0,49.0,27.0,17.0,66.0,8.0,1.0,52.0,27.0,28.0,64.0,6.0,0.0
2009-12-13,Liverpool,Arsenal,A,5,6,7.0,7.0,1,3,1,5,9,9.0,5.0,3,0,2,1.4,1.4,1.8,1.0,-3,-2.0,2.0,-2,3,-1,-0.40000000000000013,0.3999999999999999,5,11,16.0,5.0,3,2,0,5,7,9.0,8.0,2,1,2,5,1,4,0,11.0,8.0,67.0,41.0,32.0,50.0,3.0,2.0,55.0,32.0,30.0,55.0,7.0,0.0
2009-12-15,Birmingham,Blackburn,H,5,13,8.0,4.0,4,1,0,5,6,2.0,3.0,1,3,1,1.6,0.8,0.4,0.6,7,6.0,1.0,3,-2,-1,1.2000000000000002,0.20000000000000007,5,10,5.0,3.0,3,1,1,5,4,2.0,10.0,1,1,3,5,3,0,2,9.0,7.0,47.0,29.0,19.0,44.0,7.0,0.0,56.0,30.0,24.0,71.0,5.0,0.0
2009-12-15,Bolton,West Ham,H,5,2,6.0,13.0,0,2,3,5,4,9.0,13.0,1,1,3,1.2,2.6,1.8,2.6,-2,-3.0,0.0,-1,1,0,-0.6000000000000001,0.0,5,5,8.0,13.0,1,2,2,5,2,7.0,11.0,0,2,3,5,3,1,1,8.0,6.0,61.0,37.0,28.0,77.0,17.0,0.0,66.0,36.0,18.0,60.0,10.0,1.0
2009-12-15,Man United,Wolves,H,5,9,11.0,3.0,3,0,2,5,6,4.0,10.0,2,0,3,2.2,0.6,0.8,2.0,3,7.0,-7.0,1,0,-1,1.4000000000000001,-1.4,5,10,9.0,4.0,3,1,1,5,5,6.0,12.0,1,2,2,0,0,0,0,0.0,0.0,85.0,49.0,45.0,49.0,10.0,0.0,35.0,25.0,32.0,59.0,13.0,0.0
2009-12-15,Sunderland,Aston Villa,A,5,4,2.0,5.0,1,1,3,5,11,11.0,3.0,3,2,0,0.4,1.0,2.2,0.6,-7,-9.0,2.0,-2,-1,3,-1.8000000000000003,0.4,5,11,10.0,5.0,3,2,0,5,6,5.0,5.0,1,3,1,5,1,1,3,5.0,7.0,52.0,25.0,31.0,67.0,13.0,0.0,62.0,34.0,36.0,68.0,9.0,0.0
